ID,Salary,Designation,JobCity,Gender,DOB,10percentage,12graduation,12percentage,CollegeTier,Degree,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Age,JobAge,JobDuration,Job_Role,Specialty,JobCity_cleaned,JobState,10board_cleaned,12board_cleaned
1192843,330000.0,software engineer,Chennai,m,1992-03-24,85.3,2009,92.2,2,Bachelor,70.24,Andhra Pradesh,2013,595,690,465,,465.0,,346.0,,,,,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776,23,22.0,670.0,Software Engineer,Computer Engineering,Chennai,Tamil Nadu,State Board,State Board
296696,325000.0,maintenance engineer,New Delhi,m,1988-04-25,58.0,2005,60.0,2,Bachelor,66.0,Uttar Pradesh,2011,345,335,445,0.2294817549,,266.0,,,,420.0,,-0.9969,-0.2793,0.8171,1.50173,0.3444,27,23.0,1461.0,Hardware Engineer,Computer Engineering,Delhi,Delhi,State Board,State Board
1157393,145000.0,test engineer,New Delhi,m,1991-10-20,53.0,2008,62.0,2,Bachelor,69.0,Uttar Pradesh,2014,500,360,330,0.6493897148,,356.0,,,,,,-0.159,-0.1206,0.4711,0.7798,0.6721,24,23.0,486.0,Test Engineer,Computer Engineering,Delhi,Delhi,State Board,State Board
1081371,305000.0,it recruiter,BHUBANESWAR,m,1992-12-23,85.5,2010,58.2,2,Bachelor,63.2,Orissa,2014,535,340,380,0.2995972962,405.0,,,,,,,-0.159,0.3789,0.9322,-0.995,0.0973,23,22.0,304.0,Other,Computer Engineering,Bhubaneswar,,ICSE,CBSE
59505,320000.0,electrical project engineer,Indore,m,1985-09-16,52.5,2004,51.6,1,Bachelor,66.66,Delhi,2010,475,445,585,0.538386893,405.0,333.0,,,,,,-0.5719,0.3448,-0.0537,1.3549,1.1343,30,26.0,1766.0,Hardware Engineer,Computer Engineering,Indore,Madhya Pradesh,State Board,CBSE
1061300,140000.0,entry level management trainee,Hyderabad,m,1993-01-12,88.66,2010,87.5,2,Bachelor,77.0,Telangana,2014,430,385,370,0.1447898895,485.0,,284.0,,,,,0.4155,0.0459,-0.9122,-0.995,0.2889,22,21.0,243.0,Manager,Computer Science,Hyderabad,Telangana,State Board,State Board
885470,175000.0,technical support engineer,Chennai,m,1992-12-19,85.0,2009,67.8,2,Bachelor,59.0,Maharashtra,2014,510,500,455,0.6493897148,,356.0,407.0,,,,,1.1336,0.0459,0.6248,-1.6289,1.4386,23,22.0,578.0,Administrator,Computer Engineering,Chennai,Tamil Nadu,CBSE,CBSE
355803,330000.0,it engineer,Hyderabad,m,1990-10-09,74.6,2008,80.8,2,Bachelor,63.8,Telangana,2012,365,385,415,0.4138382558,385.0,,,,,,,-1.9243,0.1888,0.3817,0.973,0.3444,25,23.0,1094.0,Software Engineer,Computer Engineering,Hyderabad,Telangana,SSC,State Board
961011,95000.0,software developer,Faridabad,m,1992-10-03,72.0,2010,56.0,2,Bachelor,63.0,Haryana,2014,310,245,355,0.2378028398,375.0,,315.0,,,,,-0.7335,-2.9511,-0.9122,-0.3612,-5.8428,23,22.0,365.0,Developer,Computer Engineering,Faridabad,Haryana,State Board,CBSE
895614,300000.0,project engineer,Pune,m,1992-11-29,87.0,2010,84.0,1,Bachelor,75.0,Uttar Pradesh,2014,545,485,545,0.3387863472,,292.0,,,,366.0,,0.1282,0.2124,-1.527,1.0333,-0.0943,23,22.0,548.0,Hardware Engineer,Computer Engineering,Pune,Maharashtra,CBSE,CBSE
730017,325000.0,system engineer trainee,Mysore,m,1989-07-26,73.0,2008,61.0,2,Bachelor,72.0,West Bengal,2013,555,495,575,0.124502074,285.0,233.0,,,,,,-0.7335,0.0459,-0.2974,-0.3612,-0.0943,26,25.0,212.0,System Engineer,Computer Engineering,Mysore,,State Board,State Board
795013,105000.0,java developer,Bangalore,m,1990-10-09,66.5,2007,68.77,2,Master,77.04,Uttar Pradesh,2014,430,570,470,0.3565364877,635.0,,346.0,,,,,-0.1982,0.1125,0.6388,1.4136,1.6302,25,24.0,456.0,Developer,Computer Science,Bangalore,Karnataka,State Board,State Board
182985,400000.0,quality assurance test engineer,Bangalore,f,1987-11-09,73.0,2005,71.3,2,Master,79.7,Gujarat,2011,545,665,435,0.9014895714,545.0,,,,,,,-1.4992,1.1248,-1.2148,0.1798,0.6603,28,24.0,1613.0,Test Engineer,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
538185,380000.0,assistant system engineer,Thane,m,1991-08-17,84.3,2009,86.5,2,Bachelor,68.87,Maharashtra,2013,580,580,560,0.2294817549,425.0,266.0,,,,286.0,,-1.0355,0.6568,0.8171,0.8848,0.4234,24,22.0,882.0,System Engineer,Computer Engineering,Thane,Maharashtra,State Board,State Board
520096,180000.0,management trainee,Gurgaon,m,1989-10-26,77.6,2007,77.8,2,Bachelor,72.0,Uttar Pradesh,2012,555,620,750,0.8841225116,535.0,,,,,,,-0.0696,1.2808,-0.1988,-0.2609,0.3444,26,23.0,184.0,Manager,Computer Engineering,Gurgaon,,CBSE,CBSE
87319,1210000.0,get,Bhopal,m,1986-10-27,56.4,2006,72.0,2,Bachelor,64.0,Madhya Pradesh,2010,305,395,455,0.6541074745,165.0,,,420.0,,,,0.2009,-0.9033,0.3817,0.2973,0.3444,29,24.0,335.0,Other,Computer Engineering,Bhopal,Madhya Pradesh,State Board,State Board
121780,75000.0,product engineer,Trichur,f,1989-05-18,92.0,2007,86.29,2,Bachelor,77.14,Tamil Nadu,2010,485,475,495,0.9107701642,445.0,433.0,,,,,,-0.4173,1.5928,-0.9245,0.6498,0.3444,26,21.0,365.0,Hardware Engineer,Computer Engineering,Trichur,,State Board,State Board
843779,335000.0,programmer analyst trainee,Chennai,m,1992-06-26,92.4,2010,88.75,2,Bachelor,87.8,West Bengal,2014,570,445,485,0.4867470084,545.0,,376.0,,,,,0.1282,-0.2871,1.0859,-0.4879,-0.6692,23,23.0,59.0,Analyst,Computer Engineering,Chennai,Tamil Nadu,ICSE,ICSE
1003178,180000.0,technical support engineer,Gurgaon ,m,1993-06-23,54.6,2010,49.6,2,Bachelor,61.38,Uttar Pradesh,2014,335,425,620,0.7833035367,,388.0,,,,324.0,,0.7027,-0.6201,-1.0659,0.653,-0.6692,22,21.0,670.0,Administrator,Computer Engineering,Gurgaon,,State Board,State Board
1274483,180000.0,java developer,Mysore,m,1990-08-08,87.0,2010,71.0,2,Bachelor,68.0,Madhya Pradesh,2014,510,495,345,0.8422483223,445.0,,469.0,,,,,1.5644,1.5444,1.3933,-1.3753,1.0554,25,25.0,59.0,Developer,Computer Science,Mysore,,State Board,State Board
669585,345000.0,sap mm consultant,Bangalore,f,1992-08-22,73.8,2009,92.9,2,Bachelor,71.9,Telangana,2013,545,520,545,0.2067106183,325.0,,,313.0,,,,0.5591,1.0449,1.2396,-0.8682,0.0973,23,22.0,670.0,Other,Computer Engineering,Bangalore,Karnataka,CBSE,State Board
1182658,180000.0,asp.net developer,New Delhi,m,1993-05-29,67.0,2010,50.0,2,Master,55.0,Uttarakhand,2015,335,385,345,0.3565364877,265.0,,346.0,,,,,0.1282,0.2124,0.7785,0.653,0.8637,22,22.0,31.0,Developer,Computer Science,Delhi,Delhi,State Board,State Board
143999,200000.0,design engineer,Ambala,m,1990-05-16,65.0,2007,69.0,2,Bachelor,67.4,Haryana,2011,415,515,605,0.3760595867,365.0,300.0,,,,,,-2.272,-1.2153,0.0914,1.0024,-0.2875,25,21.0,366.0,Other,Computer Engineering,Ambala,,ICSE,CBSE
831825,315000.0,associate engineer,Chennai,m,1992-09-02,73.4,2010,74.4,2,Bachelor,61.2,Telangana,2014,650,440,445,0.4867470084,375.0,,376.0,,,,,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,23,23.0,305.0,Hardware Engineer,Computer Engineering,Chennai,Tamil Nadu,State Board,State Board
504497,405000.0,software engineer,Bangalore,f,1990-11-04,68.3,2008,82.0,2,Bachelor,73.74,Uttar Pradesh,2012,615,450,485,0.7357957092,475.0,,,,,,,1.7852,1.4368,-0.0537,0.3561,0.3444,25,22.0,608.0,Software Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
1088268,240000.0,software engineer,Mumbai,m,1991-07-26,62.0,2008,60.2,2,Bachelor,68.3,Maharashtra,2013,500,580,380,0.4867470084,485.0,,376.0,,,,,0.7027,-0.2871,1.0859,-1.3753,0.2889,24,23.0,639.0,Software Engineer,Computer Science,Mumbai,Maharashtra,State Board,State Board
457958,210000.0,software developer,-1,f,1990-08-12,70.0,2008,70.0,2,Bachelor,72.0,Uttar Pradesh,2012,615,445,505,0.6000571823,435.0,,,,,,,-1.9629,0.1498,-0.7068,0.0623,0.0284,25,23.0,760.0,Developer,Computer Engineering,-1,,ICSE,ISC
602340,550000.0,oracle dba,Hyderabad,f,1991-10-31,92.2,2009,94.3,1,Bachelor,88.1,Telangana,2013,660,470,810,0.945134856,375.0,,,526.0,,,,1.7081,0.3789,0.7785,-0.4879,0.4805,24,22.0,669.0,System Engineer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
244806,490000.0,senior engineer,Bangalore,m,1989-10-30,83.2,2007,77.33,2,Bachelor,75.67,Karnataka,2011,655,415,485,0.3760595867,345.0,300.0,,,,,,-0.4173,0.1888,-0.344,-1.4653,-0.6035,26,18.0,3105.0,Hardware Engineer,Computer Engineering,Bangalore,Karnataka,SSC,State Board
536947,400000.0,it support specialist,Pune,f,1992-03-14,78.61,2009,76.33,2,Bachelor,63.0,Maharashtra,2013,485,475,445,0.8194165298,505.0,,,,,,,-1.4992,-0.5523,1.1437,-0.6428,0.1864,23,22.0,395.0,Administrator,Computer Science,Pune,Maharashtra,State Board,State Board
58940,450000.0,software test engineer,Bangalore,m,1988-12-10,85.2,2005,72.4,2,Bachelor,66.13,Uttar Pradesh,2010,625,595,605,0.7040904121,465.0,,,,,,,-2.272,-0.5913,-2.6662,0.7673,0.1864,27,22.0,1247.0,Software Engineer,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
1280000,325000.0,software developer,Bangalore,m,1994-09-01,71.0,2009,75.69,2,Bachelor,62.3,Rajasthan,2014,440,470,555,0.8422483223,515.0,,469.0,,,,,1.9953,0.5121,0.9322,-0.2344,0.585,21,20.0,151.0,Developer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
1259766,325000.0,system engineer,Chennai,m,1990-08-03,88.4,2009,74.6,2,Bachelor,78.52,Uttar Pradesh,2014,630,580,535,0.4867470084,485.0,,376.0,,,,,-0.3027,-1.6191,-2.1418,-0.4879,-0.4776,25,24.0,578.0,System Engineer,Computer Engineering,Chennai,Tamil Nadu,ICSE,CBSE
58857,400000.0,engineer,Gurgaon,m,1986-11-19,70.2,2004,61.2,2,Bachelor,72.98,Uttar Pradesh,2010,455,635,655,0.9107701642,445.0,433.0,,,,,,-1.4992,0.5008,0.672,-0.9953,-0.1295,29,25.0,1216.0,Hardware Engineer,Computer Engineering,Gurgaon,,CBSE,CBSE
895817,325000.0,assistant system engineer trainee,Pune,m,1991-02-15,85.0,2009,74.4,1,Bachelor,63.0,Uttar Pradesh,2014,475,575,605,0.4867470084,505.0,,376.0,,,,,-2.3134,-0.1206,1.7007,1.0333,-0.4776,24,23.0,425.0,System Engineer,Computer Engineering,Pune,Maharashtra,CBSE,CBSE
313446,325000.0,software engineer,Bangalore,m,1990-05-10,90.0,2008,94.5,2,Bachelor,72.0,Telangana,2012,365,395,455,0.8246664007,395.0,400.0,,,,340.0,,-0.881,-0.6693,-1.2511,-0.6428,-1.0774,25,23.0,943.0,Software Engineer,Computer Engineering,Bangalore,Karnataka,SSC,State Board
425532,300000.0,operations analyst,Noida,m,1989-05-11,77.8,2007,58.8,2,Bachelor,73.3,Uttar Pradesh,2012,425,465,515,0.8194165298,505.0,,,,,,,-1.3447,0.1498,-0.2714,0.2973,-0.4455,26,23.0,1186.0,Analyst,Computer Science,Noida,,CBSE,CBSE
263713,180000.0,quality control engineer,Mumbai,m,1989-10-29,73.5,2007,71.85,2,Bachelor,65.44,Rajasthan,2011,365,495,505,0.6944793277,,366.0,315.0,,,473.0,,1.2828,0.8128,1.2525,-0.2902,0.8183,26,25.0,548.0,Test Engineer,Computer Engineering,Mumbai,Maharashtra,State Board,State Board
33947,650000.0,software engineer,New Delhi,m,1988-11-06,76.4,2006,66.0,2,Bachelor,87.0,Uttar Pradesh,2010,485,425,395,0.6707431514,455.0,,,,,,,0.9737,1.7488,1.1074,-0.4078,0.5024,27,22.0,1947.0,Software Engineer,Computer Engineering,Delhi,Delhi,CBSE,CBSE
1104236,145000.0,business analyst,Bangalore,f,1992-10-08,71.0,2009,64.0,2,Bachelor,81.0,Tamil Nadu,2013,615,455,355,0.4867470084,335.0,,376.0,,,,,-3.8933,-5.6151,-3.9861,-0.8682,-6.6092,23,22.0,274.0,Analyst,Computer Science,Bangalore,Karnataka,CBSE,CBSE
127017,380000.0,senior software engineer,Bangalore,m,1989-06-08,81.0,2006,86.1,2,Bachelor,98.4,Andhra Pradesh,2010,454,495,464,0.9107701642,505.0,433.0,,,,,,0.9737,0.6568,0.2366,-1.1128,0.1864,26,21.0,1704.0,Software Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
1214471,300000.0,oracle dba,-1,f,1991-11-18,82.0,2009,79.0,2,Bachelor,74.0,Telangana,2013,475,375,545,0.3565364877,415.0,,346.0,,,,,0.8463,-0.7866,1.2396,-0.4879,1.4386,24,22.0,426.0,System Engineer,Computer Engineering,-1,,State Board,State Board
230553,80000.0,desktop support analyst,Noida,m,1992-05-01,66.66,2005,80.4,2,Bachelor,64.29,Uttar Pradesh,2011,525,505,575,0.9014895714,545.0,,,,,,,0.0464,0.3448,-0.344,-0.1727,-0.1295,23,19.0,182.0,Analyst,Computer Science,Noida,,State Board,State Board
961017,120000.0,technical lead,Ambala,m,1992-06-06,73.8,2010,60.2,2,Bachelor,58.0,Haryana,2014,520,570,485,0.4867470084,425.0,,376.0,,,,,-2.3134,0.8784,0.01,0.7798,-1.6273,23,22.0,153.0,Other,Computer Engineering,Ambala,,CBSE,CBSE
1088210,180000.0,oracle dba,pune,m,1991-03-28,77.0,2008,65.0,2,Bachelor,65.0,Madhya Pradesh,2012,465,350,310,0.5632678237,425.0,,,,,,,-0.3027,-1.7856,-2.4491,-0.4879,-3.1602,24,22.0,730.0,System Engineer,Computer Science,Pune,Maharashtra,State Board,State Board
1060744,340000.0,system engineer,Bangalore,f,1992-10-19,84.5,2010,93.8,2,Bachelor,82.0,Andhra Pradesh,2014,560,545,620,0.9432721579,435.0,452.0,,,,,,0.8463,1.5444,0.6248,-2.0092,0.4805,23,22.0,274.0,System Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
1101763,85000.0,qa trainee,Bangalore,f,1991-07-15,72.4,2009,63.6,2,Bachelor,65.0,Orissa,2013,290,285,270,0.4867470084,555.0,,376.0,,,,,-1.4517,-2.6181,-2.2954,-0.4879,-3.9266,24,23.0,212.0,Other,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
1088771,180000.0,software developer,Noida,m,1990-01-27,70.0,2006,62.0,2,Bachelor,63.3,Uttar Pradesh,2012,350,485,485,0.744758354,385.0,,438.0,,,,,0.5591,0.5454,-0.1437,0.9066,0.8637,25,22.0,426.0,Developer,Computer Science,Noida,,State Board,State Board
54007,130000.0,service engineer,New Delhi,m,1990-07-15,72.0,2006,72.0,2,Bachelor,64.45,Uttarakhand,2010,495,245,425,0.3760595867,385.0,300.0,,,,,,-0.881,0.1888,-0.1988,-1.2303,0.3444,25,20.0,365.0,Hardware Engineer,Computer Engineering,Delhi,Delhi,State Board,State Board
356526,450000.0,system engineer,Pune,m,1989-09-18,83.0,2007,71.4,2,Bachelor,68.1,Orissa,2012,425,505,515,0.7040904121,465.0,,,,,,,1.3215,0.9688,0.0914,0.4442,0.0284,26,25.0,424.0,System Engineer,Computer Engineering,Pune,Maharashtra,CBSE,CBSE
631489,120000.0,web developer,Indore,m,1990-08-10,75.0,2008,73.0,2,Bachelor,66.0,Madhya Pradesh,2013,360,400,575,0.276047228,345.0,,,,,,,-0.0154,-0.6201,-0.2974,0.5262,-0.0943,25,23.0,365.0,Developer,Computer Science,Indore,Madhya Pradesh,State Board,State Board
629571,220000.0,shift engineer,Khopoli,m,1991-09-17,69.53,2009,66.17,2,Bachelor,63.6,Maharashtra,2013,415,400,560,0.7553751209,175.0,,,446.0,,,,0.7027,-1.2861,0.4711,-0.3612,0.6721,24,22.0,365.0,Hardware Engineer,Computer Engineering,Bhopal,Madhya Pradesh,State Board,State Board
1142382,215000.0,technical lead,Jabalpur,f,1991-12-23,77.8,2010,73.6,2,Bachelor,75.5,Madhya Pradesh,2014,405,385,235,0.2378028398,305.0,,315.0,,,,,0.99,-1.1196,-0.6048,-0.8682,0.8637,24,23.0,243.0,Other,Computer Engineering,Jabalpur,Madhya Pradesh,State Board,State Board
1111619,265000.0,software developer,Gurgaon,m,1992-02-12,71.2,2009,72.0,2,Bachelor,76.9,Uttar Pradesh,2014,430,530,630,0.9967444869,645.0,,623.0,,,,,0.7027,1.0449,-0.6048,-0.2344,0.2889,23,22.0,243.0,Developer,Computer Science,Gurgaon,,State Board,State Board
765378,410000.0,software developer,bangalore,m,1992-07-27,84.33,2009,93.8,2,Bachelor,73.7,Andhra Pradesh,2013,405,475,855,0.9922591893,665.0,,,,,,,0.1282,-0.6201,-0.2974,-1.7556,-0.6692,23,21.0,882.0,Developer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
962300,120000.0,entry level management trainee,Mysore,m,1992-06-29,89.12,2010,57.5,2,Bachelor,70.0,Karnataka,2014,380,620,520,0.8295845998,,,,469.0,,,,1.1336,0.5454,-0.9122,-0.8682,-0.2859,23,23.0,364.0,Manager,Computer Engineering,Mysore,,State Board,State Board
407197,310000.0,software engineer,-1,m,1987-12-21,75.71,2004,53.44,2,Master,79.6,Karnataka,2012,305,555,645,0.9014895714,545.0,,,,,,,0.3941,0.1888,-0.0537,0.1798,0.0284,28,25.0,1216.0,Software Engineer,Computer Science,-1,,State Board,State Board
653055,255000.0,it support specialist,Mumbai,m,1991-10-20,67.0,2008,59.4,2,Bachelor,67.46,Uttar Pradesh,2013,275,315,445,0.538386893,,333.0,,,,,,0.2718,-1.1196,-0.6048,-1.3753,-1.6273,24,23.0,698.0,Administrator,Computer Engineering,Mumbai,Maharashtra,State Board,State Board
1193139,325000.0,software engineer,Bangalore,m,1992-06-25,71.84,2010,66.83,2,Bachelor,70.35,Karnataka,2016,640,615,585,0.9743961125,615.0,,,,,,,0.1282,0.2124,-0.9122,1.0333,-0.0943,23,22.0,243.0,Software Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
831674,235000.0,systems engineer,Hyderabad,f,1993-03-11,92.0,2010,95.0,2,Bachelor,83.0,Telangana,2014,720,605,605,0.8816200695,495.0,420.0,,,,,,-1.1644,-0.1206,0.4711,0.2727,-0.0943,22,21.0,578.0,System Engineer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
624266,120000.0,web developer,Indore,m,1991-03-26,77.0,2009,76.0,2,Bachelor,67.22,Madhya Pradesh,2013,545,500,515,0.5632678237,425.0,,,,,,,-1.0208,-1.4526,-1.0659,-0.2344,-1.4356,24,23.0,365.0,Developer,Computer Engineering,Indore,Madhya Pradesh,State Board,State Board
1077612,155000.0,web application developer,Hyderabad,m,1990-03-12,80.0,2009,83.1,2,Bachelor,67.87,Telangana,2013,280,530,430,0.2378028398,545.0,,315.0,,,,,0.7027,0.7119,0.7785,-0.7415,-0.2859,25,24.0,517.0,Developer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
615097,150000.0,web developer,Noida,m,1991-11-14,70.16,2007,66.8,2,Master,69.7,Punjab,2014,275,485,530,0.4867470084,475.0,,376.0,,,,,-0.4463,-1.1196,0.01,0.5262,-0.0943,24,23.0,181.0,Developer,Computer Science,Noida,,State Board,State Board
240137,650000.0,senior software engineer,-1,m,1989-01-05,80.4,2006,80.0,2,Bachelor,66.74,Uttar Pradesh,2011,535,615,625,0.8246664007,355.0,400.0,,,,,,-1.0355,-0.4353,-2.6662,-0.7603,0.3444,26,22.0,1613.0,Software Engineer,Computer Engineering,-1,,CBSE,CBSE
628563,100000.0,research associate,Chennai,m,1992-08-10,79.0,2009,87.0,2,Bachelor,73.4,Tamil Nadu,2013,485,520,665,0.02331216824,385.0,166.0,,,,,,0.5591,0.0459,0.9322,0.2727,0.0973,23,21.0,365.0,Other,Computer Engineering,Chennai,Tamil Nadu,State Board,State Board
1066112,180000.0,web developer,Chandigarh,f,1991-09-03,82.2,2010,68.8,2,Bachelor,74.0,Himachal Pradesh,2014,580,545,390,0.2073921697,375.0,260.0,,,,,,-0.5899,1.0449,0.9322,-0.7415,1.4386,24,23.0,181.0,Developer,Computer Engineering,Chandigarh,,CBSE,CBSE
898205,340000.0,business analyst,Noida,m,1992-03-24,69.66,2009,69.6,2,Bachelor,71.7,Uttar Pradesh,2014,510,460,575,0.6673264525,454.0,,,,,,,-2.457,-1.2861,-1.6807,0.653,-1.244,23,22.0,517.0,Analyst,Computer Science,Noida,,CBSE,CBSE
281195,250000.0,quality assurance engineer,New Delhi,m,1989-07-08,80.8,2007,66.2,2,Bachelor,87.5,Tamil Nadu,2011,535,515,475,0.2294817549,425.0,266.0,,,,366.0,,0.3555,0.3448,0.672,-1.1128,-0.1295,26,22.0,1277.0,Test Engineer,Computer Engineering,Delhi,Delhi,CBSE,CBSE
192948,500000.0,system engineer,New Delhi,f,1989-04-26,95.4,2007,93.2,2,Bachelor,79.7,Uttar Pradesh,2011,585,625,615,0.9837499665,635.0,,,,,,,-0.7264,0.6568,0.0914,-0.2902,0.3444,26,23.0,1460.0,System Engineer,Computer Engineering,Delhi,Delhi,CBSE,CBSE
232370,400000.0,teradata developer,Bangalore,f,1989-01-20,88.0,2007,75.8,2,Bachelor,71.8,Uttar Pradesh,2011,535,455,585,0.7357957092,475.0,,,,,,,-1.0355,0.5008,0.0914,-0.5253,-0.1295,26,23.0,942.0,Developer,Computer Engineering,Bangalore,Karnataka,CBSE,CBSE
1123075,120000.0,quality engineer,GURGAON,m,1992-03-03,60.83,2008,53.2,2,Bachelor,71.52,Uttar Pradesh,2014,360,420,545,0.9913975837,,516.0,,,,356.0,,0.2718,-0.2871,-1.527,0.9066,-0.6692,23,23.0,28.0,Test Engineer,Computer Engineering,Gurgaon,,State Board,State Board
334701,565000.0,software engineer,Bangalore,m,1989-05-02,75.4,2007,85.33,2,Bachelor,67.11,Madhya Pradesh,2012,405,415,395,0.6944793277,,366.0,,,,,,-1.1901,-0.1232,0.5269,-0.76027,-0.9984,26,24.0,669.0,Software Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
666182,325000.0,systems engineer,Pune,m,1992-12-11,91.1,2010,92.4,1,Bachelor,83.55,Delhi,2014,615,605,650,0.6226429158,505.0,,407.0,,,,,0.2718,-1.7856,-0.6048,1.6672,-0.2859,23,22.0,274.0,System Engineer,Computer Engineering,Pune,Maharashtra,CBSE,CBSE
786668,215000.0,electrical engineer,chennai,f,1992-08-09,83.0,2009,72.9,2,Bachelor,68.5,Andhra Pradesh,2012,360,325,325,0.1636309266,,,,,313.0,,,0.4155,-0.2871,-0.4511,0.7798,-0.0943,23,22.0,670.0,Hardware Engineer,Computer Engineering,Chennai,Tamil Nadu,State Board,State Board
599552,175000.0,electrical design engineer,chennai,m,1991-09-01,87.4,2009,86.6,2,Bachelor,78.4,Tamil Nadu,2013,485,475,620,0.8246664007,505.0,400.0,,,,,,-0.0154,1.2114,1.0859,-1.2486,0.2889,24,22.0,123.0,Other,Computer Engineering,Chennai,Tamil Nadu,CBSE,CBSE
1289825,180000.0,software developer,Jaipur,m,1987-08-24,66.67,2005,57.1,2,Master,73.0,Tamil Nadu,2014,370,510,475,0.8431237267,515.0,,,,,,,-0.0154,-0.1206,-0.6048,0.0192,-0.6692,28,27.0,395.0,Developer,Computer Science,Jaipur,Rajasthan,State Board,State Board
624804,345000.0,data analyst,Chennai ,m,1989-05-19,56.0,2006,58.0,2,Master,78.0,Tamil Nadu,2013,710,500,470,0.9303706072,565.0,,,,,,,0.1282,0.0459,0.7785,2.1743,-0.6692,26,24.0,789.0,Analyst,Computer Science,Chennai,Tamil Nadu,CBSE,CBSE
306561,180000.0,business development manager,Pune,f,1989-10-28,82.5,2007,73.0,2,Bachelor,53.25,Maharashtra,2011,575,445,435,0.5632678237,425.0,,,,,,,0.6646,-0.1232,0.3817,1.1199,0.8183,26,22.0,366.0,Manager,Computer Engineering,Pune,Maharashtra,ICSE,State Board
1199988,100000.0,java developer,Hyderabad,m,1993-06-17,80.8,2010,81.5,2,Bachelor,74.0,Andhra Pradesh,2014,560,455,405,0.2378028398,505.0,,315.0,,,,,1.9953,1.0449,0.4711,-1.6289,0.8637,22,21.0,273.0,Developer,Computer Engineering,Hyderabad,Telangana,State Board,State Board
662101,335000.0,.net developer,Kolkata,m,1990-12-10,84.2,2009,80.2,2,Bachelor,80.5,West Bengal,2013,570,560,560,0.6359787565,445.0,,,,,,,0.99,1.5444,1.3933,-0.6147,0.6721,25,23.0,790.0,Developer,Computer Engineering,Kolkata,West Bengal,CBSE,CBSE
242181,370000.0,system engineer,Noida,f,1989-06-18,83.0,2007,79.5,2,Bachelor,73.18,Uttar Pradesh,2011,565,505,575,0.8246664007,,400.0,,,,313.0,,0.0464,-0.2793,-0.0537,-0.2902,-1.0774,26,23.0,1278.0,System Engineer,Computer Engineering,Noida,,ICSE,ISC
606926,340000.0,project engineer,Bangalore,f,1991-04-28,94.4,2009,85.0,2,Bachelor,80.29,Karnataka,2013,580,475,720,0.3760595867,,300.0,,,,,,1.4208,1.2114,0.7785,-1.1218,1.0554,24,22.0,486.0,Hardware Engineer,Computer Engineering,Bangalore,Karnataka,State Board,State Board
480729,120000.0,software engineer,Hyderabad,m,1986-06-18,83.5,2003,87.3,2,Bachelor,64.7,Andhra Pradesh,2007,425,575,645,,,,,,,,,-1.4992,-0.7863,-2.0131,0.4148,-0.6035,29,21.0,731.0,Software Engineer,Computer Science,Hyderabad,Telangana,State Board,State Board
279508,325000.0,network security engineer,Bangalore,m,1989-10-31,75.2,2006,60.2,2,Bachelor,69.54,Uttar Pradesh,2011,555,645,515,0.7040904121,465.0,,,,,,,-1.3447,0.3448,-0.7794,-0.6428,-0.1295,26,22.0,458.0,System Engineer,Computer Science,Bangalore,Karnataka,CBSE,CBSE
541145,325000.0,system engineer,Mangalore,m,1990-02-12,85.0,2008,67.0,2,Bachelor,76.0,Haryana,2012,345,560,455,0.7357957092,475.0,,,,,,,-0.7651,0.3448,-0.6343,0.6204,-1.0774,25,24.0,59.0,System Engineer,Computer Engineering,Bangalore,Karnataka,State Board,CBSE
244928,120000.0,project engineer,keral,m,1988-03-26,73.0,2005,50.0,2,Bachelor,64.86,Chhattisgarh,2011,365,325,425,0.2294817549,325.0,266.0,,,,233.0,,-1.4992,-2.3073,-2.0856,-0.1727,-2.8152,27,23.0,184.0,Hardware Engineer,Computer Engineering,Keral,,State Board,State Board
1066577,320000.0,system engineer,Pune,m,1992-10-18,89.5,2010,73.4,2,Bachelor,70.06,West Bengal,2014,700,505,585,0.4867470084,485.0,,376.0,,,,,0.2718,0.0459,-1.0659,-2.136,-1.244,23,22.0,517.0,System Engineer,Computer Engineering,Pune,Maharashtra,State Board,State Board
